_id_x,track_id,start_time,end_time,_id_y,conf,cord_x,cord_y,hits,age,time_since_update,state,time,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bae3932c0e6b458de9'},0.6842538118362427,512.0,239.0,56.0,56.0,0.0,2.0,1715902868.456859,770.7632172808329,334.5027040001963,1.7552508343783835,288.70040758869175,0.07065001147060593,-2.8744309575036002,1.025478728429607e-05,-2.084272638881328,0.0,0.0,0.0,298.05630536737283,0.0,0.0,0.0,41.645715926985176
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e0b'},0.6628695726394653,511.0,237.0,57.0,57.0,0.0,2.0,1715902869.083397,770.9448523012351,331.20855503399025,1.7672377837604387,286.20452579797086,0.08359573084518482,-2.9233884843752795,1.0811728881918865e-05,-2.132284317422627,0.0,0.0,0.0,0.0,0.0,650.25,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e2b'},0.6891071796417236,510.0,231.0,59.0,59.0,0.0,2.0,1715902870.615244,770.4837851076265,322.4244687225014,1.7949246767929208,279.8837791282854,0.004855978268738667,-3.242512096457261,1.213878190839675e-05,-2.3446517275439023,0.0,0.0,0.0,0.0,0.0,123.765625,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e38'},0.6395247578620911,511.0,233.0,58.0,58.0,0.0,2.0,1715902869.800859,771.3433233116219,326.4253925362672,1.7816085920763316,282.02077534146133,0.12045398327641639,-3.14108744171737,1.1493724329400737e-05,-2.372422117121152,0.0,0.0,0.00019607852748942622,0.0,0.0,0.0,9.803921472510575e-11,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e49'},0.6792861819267273,510.0,228.0,60.0,60.0,0.0,2.0,1715902871.43417,770.1620855227204,319.0603562322042,1.8082897705865615,277.84712547038185,-0.03369715478737688,-3.256868232723348,1.2799424218620724e-05,-2.308289491223609,0.0,0.0,0.0,979.116599802893,0.0,0.0,0.0,131.03285992953747
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e5d'},0.7407205104827881,523.0,352.0,2.0,2.0,0.0,2.0,1715902875.715041,776.103305785124,501.42561983471074,1.3234014513607704,408.05785123966945,0.6198347107438016,-1.446280991735537,2.549290632050411e-10,-1.652892561983471,0.0,0.0,0.0,223.62886677918203,0.0,0.0,0.0,100.15634461218698
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e79'},0.7312371730804443,520.0,345.0,4.0,4.0,0.0,2.0,1715902877.774972,777.6612940663038,491.8403154742795,1.3269795335435899,397.1425633206897,0.6800957986280618,-3.4875094768089916,4.970833185615217e-09,-3.9230237870307967,0.0,0.0,0.0,103.8312427549647,0.0,0.0,0.0,20.88520725231418
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e82'},0.7466252446174622,524.0,357.0,1.0,1.0,0.0,1.0,1715902874.728068,773.5,507.5,1.3228915929794312,415.0,0.0,0.0,0.0,0.0,10.484626241984301,0.0,0.0,0.0,18.74177553488945,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e84'},0.718943178653717,521.0,348.0,3.0,3.0,0.0,2.0,1715902876.699094,777.3330358072193,496.0701694271315,1.3248133510893252,401.37656648303215,0.8743541660301248,-3.0776423939698008,1.6761764925567522e-09,-3.751324241205968,0.0,0.0,2.3721998490869767e-09,0.0,0.0,0.0,7.999987163935021e-10,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458e86'},0.7452442049980164,519.0,341.0,5.0,5.0,0.0,2.0,1715902878.436574,777.7140573404536,486.22578015269767,1.330140193137034,393.0558528818305,0.500193795035541,-4.097482969712088,1.1434182572207903e-08,-3.9699646923342007,5495.904653535057,0.0,0.0,0.0,833.5732375388494,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458ea7'},0.7846866846084595,518.0,338.0,6.0,6.0,0.0,2.0,1715902879.005248,777.335139030706,481.3114153351002,1.3340612364599997,389.7477008361983,0.2914973411818278,-4.291406297514762,2.1552495405217322e-08,-3.8128539532933243,0.0,509.9277499864736,0.0,0.0,0.0,121.57633986742286,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458ec3'},0.7682768106460571,518.0,335.0,7.0,7.0,0.0,2.0,1715902879.683993,776.8290899115314,477.0058446297076,1.338501965306547,387.3967698242649,0.12923039486125704,-4.294288154970123,3.544958931040763e-08,-3.5154145146624947,0.0,0.0,0.0,0.0,0.0,297.5625,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458ec4'},0.6872906684875488,517.0,332.0,8.0,8.0,0.0,2.0,1715902880.285213,776.2911793063583,473.60851493027417,1.3435224083782482,383.96395059311317,0.009351019679468026,-4.133112602563311,5.399180075182174e-08,-3.50057286802449,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002e-10,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458ec8'},0.6941816210746765,517.0,329.0,10.0,10.0,0.0,2.0,1715902882.068521,775.5534655880269,468.8214010288324,1.3534809336751341,381.9816984952767,-0.09805344289996103,-3.6293883763121206,9.958687352897683e-08,-2.773026318078642,0.0,0.0,0.0007689739175053963,0.0,0.0,0.0,4.219095932280078e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458ed7'},0.6435940861701965,516.0,331.0,9.0,9.0,0.0,2.0,1715902881.082281,775.7488738165666,471.2151374687982,1.3483967761431939,382.900513004088,-0.0807545269703185,-3.8489506589948554,7.482227225380147e-08,-3.1025001492157713,0.0,189.4716848274423,0.0,0.0,0.0,23.69074500751104,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458edf'},0.7094668745994568,517.0,328.0,12.0,12.0,0.0,2.0,1715902883.507011,775.1279642905296,466.39623041185433,1.36295843001514,381.8135139377067,-0.12919913267802807,-3.0068423987346953,1.544622472974356e-07,-2.0812623039591847,0.0,62.56437994176352,0.0,0.0,0.0,7.914321331575918,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458efb'},0.6992669105529785,517.0,329.0,11.0,11.0,0.0,2.0,1715902882.769851,775.4856121895364,467.4325636968393,1.3584234975895673,381.77659720847316,-0.09378016451036446,-3.312352473030972,1.2670447877558067e-07,-2.409667298022924,0.0,83.35135394597711,0.0,0.0,0.0,206.3735621463656,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f06'},0.6258515119552612,515.0,316.0,17.0,17.0,0.0,2.0,1715902886.565558,774.4026977442836,448.10536132742146,1.3912528983789754,369.59549661587613,-0.09232393380994378,-3.3858513730513815,3.913635658223733e-07,-2.3833790866552422,19.058634080151293,0.0,0.0,0.0,7.839434507483375,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f0c'},0.7133667469024658,517.0,326.0,13.0,13.0,0.0,2.0,1715902883.993011,773.9938175914353,463.1282967179783,1.36735500944886,381.25281553928727,-0.2584418837302715,-3.040420426472203,1.8424596757566274e-07,-1.8857079597623592,0.0,0.0,2.8946865691025166e-10,0.0,0.0,0.0,2.999999903923068e-10,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f0e'},0.7841806411743164,512.0,307.0,19.0,19.0,0.0,2.0,1715902887.810611,773.3236915459262,436.25472811931587,1.4122076593706099,357.796655951249,-0.19674932411946955,-3.948142019104456,6.158761315988408e-07,-3.15486227496079,18.643810341336426,0.0,0.0,0.0,5.386082032557079,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f15'},0.7134078741073608,517.0,325.0,14.0,14.0,0.0,2.0,1715902884.630111,773.912365021033,461.0323504489348,1.3720316785494782,380.4592390151233,-0.23640640535786311,-2.922831745675638,2.1907285690824378e-07,-1.7497356901577636,0.0,0.0,0.0,5.386082032557079,0.0,0.0,0.0,9.988035501083473
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f2f'},0.67707359790802,517.0,323.0,15.0,15.0,0.0,2.0,1715902885.255663,773.5584971681518,457.3688577675104,1.3771515821988083,378.2358732770518,-0.25068005666773696,-3.012835199222623,2.6074248526129564e-07,-1.8072901499089933,0.0,2851.4076846473567,0.0,0.0,0.0,323.785211391369,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f3a'},0.5975962281227112,516.0,320.0,16.0,16.0,0.0,2.0,1715902885.856027,773.4361056994089,453.4508315711949,1.38325736356156,374.80742162600563,-0.23531804534231804,-3.1212279609945974,3.147756571874077e-07,-2.0014173263292356,0.0,0.0,0.0,0.0,2025.0,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f4f'},0.7853445410728455,512.0,304.0,20.0,20.0,0.0,2.0,1715902888.591658,773.0418006585038,432.1009553850132,1.4231282645702539,354.21133550295997,-0.20703881431418475,-3.9729928104886136,7.455270638014177e-07,-3.206883813935038,0.0,953.0824867382207,0.0,0.0,0.0,265.629505209316,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f50'},0.7537457942962646,512.0,300.0,22.0,22.0,0.0,2.0,1715902890.335021,772.4590176779258,426.39861318348926,1.4428844067953623,351.1039423037923,-0.22420848678549254,-3.716664618580828,1.0036519482292734e-06,-2.828902800804748,0.0,0.0,0.00045173497937132625,0.0,0.0,0.0,9.237709748273713e-10,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f61'},0.7767054438591003,512.0,302.0,21.0,21.0,0.0,2.0,1715902889.56259,772.6104487608193,429.04732047253407,1.4332478654399479,352.34160406292517,-0.23411414881344964,-3.8620232574017557,8.737355243557213e-07,-3.0454850793812707,0.0,0.0,0.0,63.85320477869405,0.0,0.0,0.0,9.510469388870451
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bbe3932c0e6b458f66'},0.7552450299263,514.0,311.0,18.0,18.0,0.0,2.0,1715902887.201569,774.1026096393844,441.5602708674086,1.401574987426394,362.3843273945742,-0.11708725810349742,-3.762399752981836,4.979512243980206e-07,-2.958801365186832,55.72845334131341,0.0,0.0,0.0,19.8690219115623,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bce3932c0e6b458f92'},0.7158955931663513,513.0,300.0,23.0,23.0,0.0,2.0,1715902891.116127,772.7455701735846,424.8967310625101,1.4519278583605173,350.7614317348226,-0.16363854413537807,-3.454018775470003,1.1330478084660716e-06,-2.534047398641469,12.907835603320907,0.0,0.0,0.0,9.104955899367972,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1a'},6,1715902826.330252,1715902871.494051,{'$oid': '664699bce3932c0e6b458fb1'},0.7309178709983826,514.0,299.0,24.0,24.0,0.0,2.0,1715902893.700464,772.8604210066037,423.1462074867579,1.460155983782943,350.7404502853609,-0.13101238373771673,-3.2544474015435556,1.2576892000864127e-06,-2.239631526892204,0.0,0.0,0.0,150.71036297531242,0.0,0.0,0.0,51.8778254833515
{'$oid': '664699b7e3932c0e6b458a1b'},22,1715902846.914976,1715902847.488159,{'$oid': '664699b8e3932c0e6b458bd0'},0.5171825289726257,813.0,93.0,1.0,1.0,0.0,1.0,1715902846.914976,1212.0,119.0,6.088235378265381,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005228876627793685,0.0,0.0,0.0,1.3493236215848407e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a3a'},0.6494356989860535,751.0,68.0,6.0,6.0,0.0,2.0,1715902829.776912,1105.0979210933322,84.82103591138934,7.650105065795221,103.99026284264943,0.13248462024322177,0.9537296514693148,-1.0742556960809837e-07,1.0178113693873567,16.36570247933882,0.0,0.0,0.0,99.43187112603306,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a4c'},0.6456810832023621,740.0,64.0,1.0,1.0,0.0,1.0,1715902826.332298,1103.5,79.0,7.7040815353393555,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8946865691025166e-10,0.0,0.0,0.0,2.999999903923068e-10,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a55'},0.6473948359489441,752.0,69.0,7.0,7.0,0.0,2.0,1715902830.481645,1105.4170668133493,86.27690178920858,7.624270738812958,105.00248380684467,0.167521096348166,1.0479811260253151,-1.882731804442262e-07,1.0167620447119528,0.0,0.0,0.0,51.59754284064692,0.0,0.0,0.0,130.39183860283202
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a78'},0.7076486945152283,757.0,80.0,20.0,20.0,0.0,2.0,1715902838.957955,1103.4957022183917,102.0406079165626,7.072830639489227,116.33341287592272,-0.07538510096140667,1.2921809250147247,-4.807953193219727e-06,0.9780665850646667,0.0,0.0,0.0005863667091078326,0.0,0.0,0.0,1.8350214683736323e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a86'},0.6422863602638245,742.0,64.0,2.0,2.0,0.0,2.0,1715902827.056817,1104.801652892562,80.30165289256199,7.7027537301978395,98.86776859504133,0.30991735537190085,0.30991735537190085,-6.639022388070054e-10,0.2066115702479339,20.84030971530565,0.0,0.0,0.0,8.773775887452182,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a98'},0.5678343772888184,751.0,70.0,11.0,11.0,0.0,2.0,1715902833.336308,1106.339515939859,87.88683708322674,7.5210103235277685,105.34890075232272,0.18707261974125214,0.736217182011656,-6.604289808395738e-07,0.575287255832133,0.0,0.0,0.0006422863983164956,0.0,0.0,0.0,2.3721998490869767e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458a9d'},0.6554046273231506,749.0,67.0,5.0,5.0,0.0,2.0,1715902829.176663,1104.2064074348457,83.52946476213059,7.670588854257909,102.9540700435067,-0.08321665946771864,0.8577216731957742,-5.456682389389598e-08,1.0125877248080586,0.0,0.0,0.0,46.08587393226688,0.0,0.0,0.0,84.93426179335052
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458ab1'},0.6230577826499939,753.0,69.0,8.0,8.0,0.0,2.0,1715902831.034787,1105.8677068558527,86.76269421848114,7.598243628154532,105.32459151168005,0.2141478452452898,0.9553944886693418,-2.844001753740719e-07,0.9023596922182123,0.0,0.0,0.0,291.7896193080418,0.0,0.0,0.0,44.75300807223637
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b7e3932c0e6b458aba'},0.6755913496017456,748.0,66.0,4.0,4.0,0.0,2.0,1715902828.616836,1104.6955575039701,82.72969028141529,7.686238459741075,101.85115367400293,0.06770776724091057,0.879266208817719,-2.256436420245905e-08,0.9790038940817589,45.95835263300154,0.0,0.0,0.0,85.07450729653598,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458abb'},0.6826240420341492,746.0,65.0,3.0,3.0,0.0,2.0,1715902828.092752,1105.0249184789088,81.30157507535492,7.69649616844051,100.56992551216462,0.27427467156924656,0.593738726392822,-6.9628936218167655e-09,0.821777890693279,0.0,45.95835263300154,0.0,0.0,0.0,85.07450729653598,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458ac8'},0.5810052752494812,752.0,70.0,10.0,10.0,0.0,2.0,1715902832.565108,1106.7481803344217,87.82938970825056,7.546165308469966,105.3858177204321,0.27767446508447735,0.8394469555595303,-5.224150793133082e-07,0.6683934941289587,0.0,0.0,0.0008376433880487634,0.0,0.0,0.0,4.480571910094877e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458ac9'},0.5795509219169617,750.0,70.0,12.0,12.0,0.0,2.0,1715902833.976712,1106.1753953993002,87.8740653831084,7.49686756326598,105.30782728140146,0.14253850588582637,0.6412393751411097,-8.082039595279429e-07,0.4971277644633219,0.0,0.0,0.0,896.3237645263357,0.0,0.0,0.0,118.41116312096165
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458ad1'},0.5710640549659729,752.0,70.0,9.0,9.0,0.0,2.0,1715902831.720435,1106.0265287828686,87.57068168205974,7.57204092935356,105.39765000228516,0.20587766038306263,0.9333599090996009,-3.9637668568122344e-07,0.7783947502286627,0.0,0.0,0.0,584.3634409883048,0.0,0.0,0.0,206.2304288804662
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458af3'},0.5721702575683594,751.0,71.0,13.0,13.0,0.0,2.0,1715902834.54196,1105.4410331969425,89.8358418931471,7.4628028274093525,106.600090342514,0.03471680230926823,0.8036095981119074,-1.0389711167904822e-06,0.59489578021768,0.0,7.852057453636817,0.0,0.0,0.0,14.171919352493616,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458af8'},0.5563431978225708,754.0,73.0,14.0,14.0,0.0,2.0,1715902835.162424,1104.5006366673035,92.19920234523218,7.414366526652291,109.04842093852767,-0.0808780558433593,0.9885103402217895,-1.3996799727886263e-06,0.8146113021037583,0.0,0.0,0.0007330237565583976,0.0,0.0,0.0,3.570563677471084e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b04'},0.5769049525260925,756.0,75.0,15.0,15.0,0.0,2.0,1715902835.920497,1103.4887540568122,94.37611734139598,7.358440245931337,111.26434560548701,-0.1864498867326267,1.1232702130266836,-1.8548582115760683e-06,0.973514088173751,0.0,0.0,1.3493236215848407e-09,0.0,0.0,0.0,5.999996754561045e-10,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b16'},0.5889366269111633,757.0,76.0,16.0,16.0,0.0,2.0,1715902836.508577,1102.7777695372147,96.15357321287308,7.300410651272469,112.73613578480659,-0.24370234624538856,1.1946739594670075,-2.368397193120887e-06,1.0279004526711446,23469.53233183001,0.0,0.0,0.0,1571.8653241660038,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b1b'},0.611459493637085,756.0,77.0,17.0,17.0,0.0,2.0,1715902837.17362,1102.511791246137,97.4474757122033,7.246734582252329,113.26444620402283,-0.24607666463760414,1.2052503973690194,-2.88254895604181e-06,0.9746508233549781,0.0,1571.8653241660038,0.0,0.0,0.0,177.91782704267425,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b37'},0.6650868058204651,757.0,78.0,18.0,18.0,0.0,2.0,1715902837.791139,1102.4192622417806,99.20801855724228,7.186760189235516,114.73778308259598,-0.22983016587488217,1.2640045200139711,-3.5018485206874247e-06,1.0274155633988211,0.0,754.3771716734619,0.0,0.0,0.0,56.36475275714132,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b3b'},0.706741213798523,757.0,79.0,19.0,19.0,0.0,2.0,1715902838.303139,1102.7191014302202,100.81703203634518,7.127295320565396,115.91863067540439,-0.17433976200314652,1.3001491191365542,-4.161353920908794e-06,1.0434897523422586,0.0,56.36475275714132,0.0,0.0,0.0,7.185798313855305,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b46'},0.6886160969734192,753.0,80.0,23.0,23.0,0.0,2.0,1715902841.047695,1105.5302428536834,102.77158672066,6.946370169407816,115.52321722313968,0.14589727777294592,0.9964189830008985,-6.502564008105341e-06,0.6196521693488886,221.42261444062933,0.0,0.0,0.0,23.190258559968292,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b5c'},0.6941369771957397,756.0,80.0,21.0,21.0,0.0,2.0,1715902839.643137,1103.8000086919483,102.45981379095095,7.023054517567891,116.45246202841646,-0.035791430109334256,1.201148389303495,-5.43856834953463e-06,0.8884895289380668,0.0,0.0,1.3355291025671161e-08,0.0,0.0,0.0,2.2998780035253936e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b62'},0.7179041504859924,754.0,80.0,22.0,22.0,0.0,2.0,1715902840.401184,1104.5750810394861,102.24303821779388,6.982925396027937,115.80492684648173,0.049373914561721015,1.0522232722749612,-5.979550626003648e-06,0.7271602433898566,24.003364859750988,0.0,0.0,0.0,46.85836582029936,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b75'},0.6917166113853455,754.0,81.0,24.0,24.0,0.0,2.0,1715902842.002873,1105.8895085409197,104.25026508160863,6.902558378211996,116.7075722537892,0.168898324090976,1.0484063897467282,-7.166227214144688e-06,0.6805269572397958,0.0,0.0,0.0,63.550551070996626,0.0,0.0,0.0,7.483612598423624
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b7e'},0.6576575636863708,754.0,82.0,25.0,25.0,0.0,2.0,1715902842.605585,1106.020086986303,105.75880272727824,6.857579200972116,117.78955825202017,0.16478433421750407,1.0978056934808103,-7.885934578101298e-06,0.7236272614409098,697.4451446280991,0.0,0.0,0.0,166.0583677685952,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458b8c'},0.6254184246063232,755.0,83.0,26.0,26.0,0.0,2.0,1715902843.558499,1106.063672917854,107.27840468138804,6.811646818382007,118.83233257206012,0.15186928571811206,1.1427528135997989,-8.66061013196979e-06,0.7576359583342429,0.0,0.0,7.0592896102998605e-09,0.0,0.0,0.0,1.4999787488741373e-09,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458ba2'},0.6435015201568604,757.0,85.0,28.0,28.0,0.0,2.0,1715902845.667754,1107.3062052109708,111.18277451394086,6.718119101412907,121.28550415602602,0.2454714826288915,1.3135288590153882,-1.0365833152083697e-05,0.861250457214471,85.98347107438008,0.0,0.0,0.0,522.403326446281,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458bb9'},0.6383969783782959,755.0,84.0,27.0,27.0,0.0,2.0,1715902844.629156,1106.729589391076,108.47282218382362,6.769958228236251,119.2033681738858,0.20627066714646164,1.148220464259228,-9.400200638414108e-06,0.7167222174053419,0.0,0.0,0.0,305.1391441668418,0.0,0.0,0.0,108.54472854017502
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458bca'},0.5942082405090332,758.0,87.0,30.0,30.0,0.0,2.0,1715902847.483158,1109.1482535663563,114.3871593778774,6.623723797642332,122.96621346251658,0.3797324250701156,1.3702192568176157,-1.2251506160987118e-05,0.8579075280932631,84.81795466162322,0.0,0.0,0.0,154.0089553688578,0.0,0.0,0.0
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458bcd'},0.606539249420166,757.0,86.0,29.0,29.0,0.0,2.0,1715902846.910977,1108.1710058433719,112.82525659140472,6.671115987572043,122.05091239442129,0.31021964886040454,1.3479194858385133,-1.1283447740007681e-05,0.851230570505785,0.0,0.0,0.0,84.81795466162322,0.0,0.0,0.0,154.0089553688578
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458bfd'},0.5718238949775696,759.0,89.0,33.0,33.0,0.0,2.0,1715902849.259643,1110.8997861335622,116.86917306042245,6.489186148416799,125.59539576934267,0.43984672289479215,1.2270008032930453,-1.525099922658374e-05,0.8765410243271026,0.0,0.0,0.0,8.369989348085397,0.0,0.0,0.0,15.456347638988415
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458c01'},0.5844952464103699,757.0,88.0,32.0,32.0,0.0,2.0,1715902848.660771,1110.2892481305057,115.41933864547535,6.537160520187382,124.0297044652718,0.4198522067856423,1.2008984140341736,-1.4138720379573984e-05,0.7958150120966939,0.0,0.0,0.0,46.91959211931601,0.0,0.0,0.0,6.911521424612998
{'$oid': '664699b7e3932c0e6b458a1d'},10,1715902826.332298,1715902871.495049,{'$oid': '664699b8e3932c0e6b458c16'},0.5218504071235657,759.0,90.0,34.0,34.0,0.0,2.0,1715902849.880082,1111.1175761170448,118.36020107253202,6.441233434232256,126.81719194661471,0.41669233495311986,1.2545315525793752,-1.6407499663440578e-05,0.9125416058510561,318.6651174366647,0.0,0.0,0.0,49.65236731019442,0.0,0.0,0.0
